G,P,N,A
0,428,2095,2179
0,429,2095,2184
0,429,2094,2194
0,435,2094,2204
0,435,2091,2214
0,436,2091,2219
0,431,2092,2229
0,432,2092,2229
0,432,2096,2234
0,367,2087,1369
0,367,2084,1374
0,368,2084,1384
0,368,2085,1389
0,369,2085,1399
0,369,2090,1409
0,370,2090,1419
0,370,2085,1429
0,370,2085,1434
0,376,2083,1439
0,376,2083,1444
0,376,2090,1449
0,376,2090,1449
0,376,2088,1454
0,376,2088,1464
0,377,2081,1469
0,377,2081,1474
0,377,2086,1479
0,383,2086,1484
0,383,2087,1494
0,384,2087,1499
0,385,2080,1504
0,385,2080,1514
0,381,2084,1519
0,381,2084,1529
0,382,2089,1534
0,383,2089,1539
0,383,2082,1544
0,379,2082,1554
0,379,2082,1564
0,380,2082,1569
0,380,2090,1579
0,376,2090,1584
0,376,2085,1589
0,377,2085,1599
0,383,2083,1604
0,383,2083,1609
0,384,2091,1619
0,385,2091,1624
0,385,2089,1629
0,386,2089,1639
0,387,2086,1639
0,388,2086,1644
0,388,2091,1649
0,389,2091,1659
0,390,2092,1669
0,390,2092,1679
0,391,2088,1684
0,391,2088,1689
0,392,2088,1699
0,397,2088,1704
0,398,2094,1714
0,399,2094,1719
0,399,2089,1724
0,394,2089,1734
0,400,2085,1739
0,396,2085,1749
0,396,2093,1759
0,397,2093,1769
0,397,2092,1774
0,403,2092,1779
0,404,2084,1784
0,404,2084,1789
0,405,2090,1799
0,406,2090,1804
0,406,2091,1814
0,407,2091,1824
0,403,2084,1829
0,403,2084,1834
0,403,2087,1839
0,404,2087,1844
0,404,2093,1849
0,405,2093,1859
0,405,2086,1864
0,405,2086,1874
0,406,2086,1884
0,407,2086,1894
0,407,2093,1899
0,408,2093,1904
0,409,2089,1909
0,409,2089,1919
0,410,2087,1924
0,410,2087,1934
0,411,2095,1939
0,416,2095,1949
0,417,2092,1954
0,417,2092,1964
0,418,2089,1969
0,418,2089,1979
0,419,2093,1984
0,419,2093,1994
0,420,2094,1999
0,415,2094,2004
0,415,2090,2009
0,416,2090,2019
0,416,2090,2029
0,417,2090,2039
0,417,2095,2049
0,418,2095,2059
0,418,2092,2069
0,419,2092,2074
0,424,2086,2084
0,425,2086,2084
0,426,2093,2094
0,426,2093,2099
0,427,2092,2109
0,427,2092,2114
0,428,2084,2119
0,428,2084,2124
0,424,2090,2134
0,425,2090,2139
0,425,2091,2149
0,426,2091,2154
0,426,2085,2164
0,427,2085,2169
0,427,2087,2179
0,428,2087,2189
0,428,2094,2189
0,428,2094,2199
0,429,2089,2204
0,429,2089,2209
0,430,2088,2219
0,435,2088,2229
0,436,2096,2239
0,363,2079,1369
0,368,2081,1374
0,374,2081,1374
0,374,2089,1384
0,375,2089,1389
0,370,2083,1399
0,376,2083,1404
0,371,2082,1409
0,372,2082,1414
0,372,2090,1424
0,373,2090,1434
0,373,2085,1444
0,379,2085,1449
0,379,2083,1459
0,380,2083,1464
0,380,2089,1464
0,381,2089,1469
0,382,2088,1474
0,382,2088,1489
0,383,2086,1499
0,379,2086,1504
0,379,2088,1514
0,380,2088,1514
0,380,2092,1519
0,381,2092,1524
0,381,2087,1534
0,387,2087,1539
0,382,2085,1549
0,383,2085,1554
0,389,2091,1559
0,389,2091,1564
0,385,2088,1574
0,386,2088,1579
0,386,2083,1589
0,387,2083,1594
0,388,2090,1599
0,389,2090,1609
0,389,2089,1614
0,390,2089,1619
0,391,2082,1629
0,396,2082,1639
0,397,2088,1649
0,392,2088,1654
0,398,2090,1659
0,393,2090,1664
0,394,2084,1674
0,399,2084,1679
0,399,2086,1689
0,395,2086,1694
0,395,2093,1704
0,401,2093,1714
0,401,2087,1724
0,401,2087,1729
0,402,2085,1734
0,402,2085,1734
0,398,2093,1744
0,403,2093,1749
0,404,2090,1754
0,404,2090,1759
0,404,2088,1769
0,405,2088,1774
0,405,2093,1784
0,406,2093,1794
0,406,2093,1799
0,407,2093,1804
0,402,2089,1809
0,403,2089,1814
0,403,2089,1819
0,404,2089,1819
0,405,2094,1829
0,405,2094,1839
0,406,2089,1844
0,411,2089,1859
0,412,2087,1864
0,412,2087,1874
0,413,2094,1884
0,414,2094,1894
0,409,2092,1904
0,410,2092,1909
0,410,2085,1914
0,411,2085,1919
0,411,2092,1929
0,411,2092,1934
0,412,2093,1939
0,412,2093,1949
0,412,2086,1959
0,413,2086,1964
0,413,2090,1969
0,414,2090,1974
0,414,2095,1984
0,415,2095,1989
0,416,2088,2004
0,416,2088,2009
0,417,2089,2019
0,418,2089,2029
0,418,2096,2039
0,418,2096,2044
0,424,2091,2049
0,424,2091,2054
0,425,2089,2064
0,425,2089,2074
0,426,2096,2079
0,426,2096,2084
0,427,2093,2084
0,427,2093,2094
0,423,2090,2104
0,423,2090,2114
0,424,2094,2124
0,424,2094,2134
0,425,2095,2139
0,425,2095,2149
0,430,2090,2154
0,426,2090,2164
0,426,2090,2174
0,426,2090,2184
0,427,2095,2189
0,427,2095,2189
0,428,2092,2199
0,433,2092,2204
0,434,2088,2214
0,434,2088,2224
0,434,2094,2229
0,435,2094,2239
0,368,2093,1364
0,369,2088,1374
0,369,2088,1379
0,370,2088,1384
0,370,2088,1394
0,371,2094,1399
0,372,2094,1409
0,372,2089,1414
0,373,2089,1419
0,373,2085,1424
0,374,2085,1434
0,374,2092,1439
0,375,2092,1439
0,375,2092,1444
0,375,2092,1454
0,376,2084,1454
0,376,2084,1459
0,376,2090,1469
0,377,2090,1479
0,377,2090,1494
0,378,2090,1504
0,378,2085,1514
0,378,2085,1519
0,379,2087,1524
0,379,2087,1529
0,380,2093,1534
0,380,2093,1544
0,381,2088,1544
0,382,2088,1559
0,387,2087,1569
0,388,2087,1579
0,384,2095,1579
0,385,2095,1584
0,386,2090,1589
0,386,2090,1589
0,387,2088,1594
0,388,2088,1594
0,389,2094,1604
0,389,2094,1614
0,390,2094,1619
0,390,2094,1634
0,391,2090,1639
0,392,2090,1649
0,392,2091,1654
0,393,2091,1664
0,393,2096,1674
0,394,2096,1679
0,395,2091,1689
0,395,2091,1694
0,396,2090,1699
0,402,2090,1704
0,402,2096,1709
0,398,2096,1719
0,399,2094,1724
0,399,2094,1734
0,405,2086,1734
0,405,2086,1739
0,401,2094,1749
0,401,2094,1754
0,402,2093,1764
0,402,2093,1769
0,402,2086,1779
0,403,2086,1784
0,403,2093,1794
0,403,2093,1804
0,404,2095,1814
0,404,2095,1819
0,405,2088,1824
0,405,2088,1829
0,406,2089,1839
0,406,2089,1849
0,406,2095,1859
0,407,2095,1864
0,407,2090,1874
0,408,2090,1879
0,408,2088,1889
0,408,2088,1879
0,409,2096,1889
0,409,2096,1899
0,410,2093,1909
0,410,2093,1919
0,411,2090,1929
0,412,2090,1939
0,412,2094,1939
0,413,2094,1944
0,413,2094,1949
0,413,2094,1959
0,414,2091,1969
0,414,2091,1974
0,414,2092,1984
0,415,2092,1994
0,415,2096,2004
0,416,2096,2009
0,416,2092,2019
0,417,2092,2029
0,417,2088,2034
0,418,2088,2034
0,419,2095,2034
0,424,2095,2044
0,424,2094,2054
0,425,2094,2064
0,425,2087,2074
0,426,2087,2079
0,426,2092,2089
0,427,2092,2099
0,427,2095,2104
0,428,2095,2114
0,428,2087,2119
0,429,2087,2124
0,425,2089,2134
0,430,2089,2139
0,431,2096,2149
0,432,2096,2159
0,432,2090,2164
0,433,2090,2164
0,433,2089,2169
0,434,2089,2174
0,435,2097,2184
0,435,2097,2194
0,436,2092,2204
0,432,2092,2214
0,432,2089,2224
0,433,2089,2229
0,438,2096,2239
0,376,2090,1364
0,371,2087,1374
0,371,2087,1379
0,372,2084,1389
0,377,2084,1394
0,377,2090,1399
0,378,2090,1404
0,378,2089,1414
0,378,2089,1419
0,379,2081,1424
0,379,2081,1429
0,380,2088,1434
0,380,2088,1439
0,381,2089,1449
0,376,2089,1464
0,382,2081,1474
0,382,2081,1489
0,383,2085,1499
0,383,2085,1509
0,384,2091,1514
0,385,2091,1514
0,385,2083,1519
0,386,2083,1514
0,387,2083,1524
0,387,2083,1529
0,388,2091,1544
0,388,2091,1549
0,389,2086,1559
0,384,2086,1564
0,390,2084,1569
0,390,2084,1579
0,391,2092,1589
0,391,2092,1599
0,387,2089,1609
0,388,2089,1614
0,388,2086,1624
0,394,2086,1629
0,394,2092,1629
0,395,2092,1639
0,396,2092,1649
0,396,2092,1659
0,397,2088,1664
0,398,2088,1674
0,398,2089,1684
0,399,2089,1689
0,399,2095,1694
0,395,2095,1699
0,395,2090,1704
0,395,2090,1714
0,396,2088,1719
0,396,2088,1724
0,396,2094,1734
0,397,2094,1744
0,397,2092,1754
0,398,2092,1764
0,399,2085,1774
0,399,2085,1779
0,400,2090,1789
0,401,2090,1789
0,406,2091,1794
0,407,2091,1799
0,407,2085,1809
0,408,2085,1809
0,408,2087,1814
0,409,2087,1824
0,409,2093,1829
0,410,2093,1839
0,405,2087,1849
0,406,2087,1854
0,406,2087,1864
0,407,2087,1869
0,407,2094,1879
0,407,2094,1884
0,408,2091,1889
0,413,2091,1894
0,414,2088,1904
0,414,2088,1914
0,415,2095,1924
0,415,2095,1924
0,416,2093,1934
0,416,2093,1944
0,412,2090,1954
0,413,2090,1959
0,413,2094,1964
0,414,2094,1969
0,414,2097,1979
0,414,2097,1984
0,414,2092,1994
0,415,2092,2004
0,415,2091,2014
0,415,2091,2024
0,420,2097,2029
0,421,2097,2029
0,421,2092,2034
0,417,2092,2044
0,417,2087,2054
0,417,2087,2064
0,418,2094,2074
0,423,2094,2079
0,423,2094,2089
0,419,2094,2094
0,419,2086,2104
0,420,2086,2109
0,420,2092,2119
0,421,2092,2124
0,422,2093,2134
0,422,2093,2134
0,423,2086,2139
0,424,2086,2144
0,429,2088,2159
0,430,2088,2169
0,430,2095,2184
0,431,2095,2194
0,431,2089,2204
0,432,2089,2209
0,432,2088,2214
0,428,2088,2224
0,428,2096,2229
0,429,2096,2234
0,434,2091,2234
0,435,2091,2239
0,368,2085,1364
0,368,2089,1369
0,369,2089,1379
0,369,2084,1384
0,370,2084,1389
0,370,2084,1399
0,371,2084,1404
0,371,2089,1404
0,371,2089,1409
0,376,2086,1414
0,377,2086,1419
0,377,2081,1419
0,378,2081,1424
0,373,2087,1434
0,373,2087,1444
0,373,2087,1454
0,374,2087,1459
0,374,2080,1469
0,375,2080,1474
0,375,2085,1484
0,376,2085,1489
0,381,2087,1499
0,382,2087,1504
0,382,2080,1509
0,383,2080,1509
0,383,2083,1519
0,384,2083,1524
0,385,2090,1534
0,385,2090,1544
0,386,2084,1549
0,381,2084,1554
0,382,2083,1559
0,382,2083,1564
0,382,2091,1574
0,383,2091,1584
0,384,2087,1594
0,389,2087,1599
0,390,2085,1604
0,390,2085,1609
0,391,2092,1614
0,391,2092,1624
0,392,2090,1629
0,392,2090,1639
0,393,2087,1644
0,393,2087,1649
0,394,2089,1649
0,394,2089,1654
0,395,2092,1659
0,395,2092,1674
0,391,2087,1684
0,396,2087,1694
0,397,2086,1709
0,397,2086,1714
0,398,2090,1724
0,399,2090,1724
0,399,2089,1729
0,400,2089,1734
0,400,2084,1744
0,401,2084,1749
0,402,2090,1759
0,402,2090,1764
0,403,2091,1774
0,404,2091,1779
0,405,2083,1784
0,405,2083,1794
0,406,2088,1799
0,407,2088,1804
0,408,2090,1809
0,408,2090,1809
0,409,2085,1814
0,410,2085,1824
0,405,2085,1839
0,411,2085,1854
0,411,2094,1864
0,412,2094,1874
0,412,2087,1874
0,413,2087,1879
0,413,2085,1884
0,414,2085,1894
0,414,2094,1899
0,415,2094,1904
0,415,2090,1914
0,416,2090,1919
0,417,2087,1924
0,417,2087,1934
0,418,2093,1944
0,418,2093,1949
0,414,2092,1959
0,414,2092,1964
0,415,2089,1969
0,415,2089,1979
0,416,2091,1984
0,416,2091,1994
0,417,2095,1999
0,417,2095,2004
0,422,2090,2014
0,422,2090,2019
0,417,2089,2029
0,418,2089,2034
0,418,2094,2044
0,419,2094,2049
0,419,2092,2059
0,419,2092,2069
0,420,2086,2074
0,420,2086,2084
0,421,2092,2089
0,426,2092,2094
0,426,2093,2104
0,427,2093,2109
0,427,2085,2119
0,428,2085,2124
0,428,2090,2134
0,428,2090,2144
0,429,2093,2149
0,429,2093,2159
0,430,2088,2164
0,431,2088,2169
0,431,2088,2179
0,432,2088,2189
0,427,2096,2194
0,428,2096,2204
0,429,2091,2204
0,424,2091,2214
0,425,2088,2224
0,430,2088,2234
0,436,2096,2239
0,368,2090,1369
0,368,2090,1379
0,369,2086,1384
0,369,2086,1394
0,370,2085,1404
0,371,2085,1409
0,376,2090,1414
0,377,2090,1424
0,372,2086,1429
0,373,2086,1429
0,374,2082,1434
0,374,2082,1444
0,375,2088,1449
0,376,2088,1454
0,376,2087,1459
0,377,2087,1464
0,377,2080,1474
0,378,2080,1479
0,378,2086,1489
0,379,2086,1499
0,379,2087,1504
0,380,2087,1509
0,380,2081,1519
0,386,2081,1524
0,386,2084,1529
0,387,2084,1534
0,387,2091,1544
0,388,2091,1554
0,388,2084,1559
0,389,2084,1559
0,394,2084,1569
0,394,2084,1574
0,395,2092,1579
0,390,2092,1584
0,391,2087,1594
0,391,2087,1599
0,392,2086,1604
0,392,2086,1609
0,393,2093,1619
0,393,2093,1619
0,394,2090,1624
0,394,2090,1634
0,395,2088,1644
0,395,2088,1654
0,395,2092,1664
0,396,2092,1674
0,396,2094,1684
0,397,2094,1694
0,398,2088,1704
0,399,2088,1714
0,399,2088,1724
0,395,2088,1724
0,401,2093,1724
0,401,2093,1729
0,402,2089,1739
0,402,2089,1739
0,403,2085,1749
0,404,2085,1754
0,404,2092,1764
0,405,2092,1769
0,405,2091,1774
0,401,2091,1779
0,401,2084,1789
0,402,2084,1799
0,402,2089,1809
0,402,2089,1819
0,408,2091,1829
0,403,2091,1834
0,409,2085,1839
0,410,2085,1839
0,405,2087,1844
0,406,2087,1854
0,411,2093,1864
0,412,2093,1874
0,413,2088,1884
0,413,2088,1889
0,408,2087,1894
0,414,2087,1899
0,415,2095,1904
0,415,2095,1909
0,416,2091,1919
0,416,2091,1924
0,417,2087,1929
0,417,2087,1934
0,418,2094,1944
0,418,2094,1954
0,419,2093,1964
0,420,2093,1969
0,415,2090,1974
0,416,2090,1979
0,416,2093,1989
0,417,2093,1994
0,417,2097,2004
0,418,2097,2014
0,418,2091,2024
0,419,2091,2034
0,419,2089,2044
0,420,2089,2049
0,420,2095,2054
0,421,2095,2059
0,421,2093,2064
0,421,2093,2074
0,422,2086,2079
0,422,2086,2089
0,422,2094,2094
0,423,2094,2104
0,423,2094,2109
0,424,2094,2119
0,424,2086,2124
0,425,2086,2134
0,426,2092,2144
0,426,2092,2149
0,427,2095,2159
0,427,2095,2164
0,432,2088,2169
0,433,2088,2179
0,433,2090,2189
0,433,2090,2194
0,434,2096,2204
0,434,2096,2214
0,434,2090,2224
0,435,2090,2229
0,431,2088,2239
0,373,2085,1364
0,374,2092,1369
0,374,2092,1374
0,375,2090,1379
0,375,2090,1389
0,371,2088,1399
0,376,2088,1404
0,377,2093,1414
0,377,2093,1419
0,378,2094,1429
0,378,2094,1429
0,379,2088,1434
0,380,2088,1444
0,385,2088,1449
0,381,2088,1459
0,382,2093,1464
0,383,2093,1469
0,383,2089,1479
0,384,2089,1484
0,380,2084,1494
0,380,2084,1499
0,381,2091,1509
0,386,2091,1514
0,382,2091,1519
0,383,2091,1524
0,383,2084,1529
0,384,2084,1539
0,389,2089,1549
0,390,2089,1559
0,385,2089,1569
0,385,2089,1574
0,386,2084,1574
0,386,2084,1584
0,386,2087,1584
0,387,2087,1589
0,387,2094,1599
0,388,2094,1609
0,388,2089,1624
0,394,2089,1629
0,394,2087,1634
0,395,2087,1639
0,395,2095,1644
0,396,2095,1639
0,396,2091,1649
0,396,2091,1654
0,397,2089,1664
0,397,2089,1669
0,393,2094,1674
0,393,2094,1684
0,393,2094,1694
0,394,2094,1699
0,395,2090,1709
0,395,2090,1714
0,396,2092,1719
0,397,2092,1724
0,402,2096,1734
0,403,2096,1744
0,403,2091,1754
0,399,2091,1764
0,400,2089,1774
0,400,2089,1779
0,401,2095,1784
0,401,2095,1784
0,402,2092,1794
0,403,2092,1799
0,404,2086,1804
0,404,2086,1804
0,405,2093,1814
0,405,2093,1824
0,406,2094,1839
0,406,2094,1844
0,406,2086,1854
0,412,2086,1854
0,412,2091,1859
0,412,2091,1869
0,413,2095,1879
0,413,2095,1889
0,414,2088,1899
0,414,2088,1904
0,415,2090,1904
0,410,2090,1914
0,411,2097,1919
0,416,2097,1924
0,417,2091,1934
0,417,2091,1939
0,418,2090,1949
0,418,2090,1959
0,419,2097,1969
0,419,2097,1979
0,415,2094,1979
0,415,2094,1989
0,421,2092,1994
0,421,2092,1999
0,422,2097,2009
0,422,2097,2019
0,423,2097,2029
0,423,2097,2034
0,424,2094,2039
0,424,2094,2044
0,424,2094,2054
0,425,2094,2059
0,421,2099,2069
0,421,2099,2074
0,422,2094,2084
0,422,2094,2089
0,423,2091,2099
0,423,2091,2104
0,424,2096,2114
0,424,2096,2124
0,425,2096,2134
0,425,2096,2139
0,431,2088,2144
0,431,2088,2149
0,427,2093,2159
0,427,2093,2164
0,428,2094,2174
0,433,2094,2174
0,434,2087,2179
0,434,2087,2189
0,435,2090,2199
0,435,2090,2209
0,436,2097,2214
0,436,2097,2224
0,437,2090,2234
0,437,2090,2239
0,368,2080,1364
0,368,2084,1369
0,369,2084,1374
0,369,2090,1384
0,370,2090,1389
0,371,2082,1399
0,371,2082,1404
0,372,2083,1409
0,372,2083,1419
0,373,2091,1424
0,373,2091,1434
0,374,2086,1439
0,374,2086,1449
0,374,2084,1454
0,375,2084,1464
0,375,2092,1474
0,375,2092,1479
0,376,2089,1489
0,376,2089,1494
0,377,2086,1499
0,377,2086,1499
0,378,2092,1509
0,378,2092,1519
0,379,2091,1524
0,379,2091,1534
0,380,2087,1539
0,380,2087,1544
0,381,2087,1549
0,381,2087,1554
0,382,2092,1564
0,387,2092,1579
0,388,2088,1589
0,388,2088,1594
0,389,2085,1599
0,390,2085,1604
0,390,2092,1609
0,386,2092,1609
0,386,2090,1614
0,387,2090,1619
0,387,2083,1629
0,388,2083,1634
0,388,2089,1644
0,389,2089,1649
0,394,2090,1654
0,394,2090,1664
0,395,2085,1669
0,396,2085,1679
0,396,2087,1684
0,397,2087,1694
0,398,2093,1699
0,398,2093,1709
0,399,2087,1714
0,399,2087,1719
0,395,2087,1724
0,400,2087,1734
0,401,2094,1744
0,401,2094,1749
0,401,2090,1759
0,402,2090,1769
0,402,2086,1774
0,403,2086,1784
0,403,2094,1784
0,404,2094,1794
0,404,2092,1799
0,405,2092,1804
0,405,2090,1814
0,406,2090,1819
0,406,2094,1829
0,407,2094,1829
0,408,2096,1834
0,408,2096,1844
0,409,2091,1849
0,410,2091,1859
0,411,2090,1864
0,411,2090,1874
0,412,2095,1879
0,413,2095,1884
0,413,2093,1884
0,414,2093,1894
0,414,2088,1899
0,415,2088,1909
0,415,2095,1919
0,416,2095,1929
0,416,2094,1934
0,416,2094,1944
0,417,2086,1949
0,417,2086,1959
0,413,2092,1964
0,418,2092,1974
0,419,2094,1979
0,414,2094,1989
0,415,2088,1999
0,420,2088,2004
0,421,2090,2014
0,416,2090,2024
0,417,2096,2034
0,418,2096,2044
0,418,2090,2049
0,424,2090,2049
0,425,2089,2059
0,425,2089,2069
0,426,2097,2079
0,426,2097,2084
0,427,2093,2094
0,427,2093,2104
0,428,2091,2104
0,428,2091,2109
0,424,2096,2114
0,424,2096,2124
0,425,2095,2129
0,425,2095,2139
0,426,2092,2144
0,426,2092,2154
0,427,2093,2159
0,427,2093,2164
0,428,2097,2169
0,429,2097,2179
0,429,2093,2194
0,430,2093,2204
0,430,2090,2219
0,436,2090,2229
0,437,2096,2234
0,374,2090,1369
0,374,2090,1374
0,375,2088,1379
0,380,2088,1389
0,376,2082,1394
0,376,2082,1404
0,382,2090,1409
0,377,2090,1414
0,378,2090,1424
0,378,2090,1429
0,379,2082,1434
0,379,2082,1439
0,379,2089,1449
0,380,2089,1459
0,375,2092,1464
0,376,2092,1474
0,371,2084,1479
0,372,2084,1484
0,372,2086,1489
0,373,2086,1494
0,373,2093,1499
0,374,2093,1504
0,374,2088,1509
0,375,2088,1514
0,376,2085,1524
0,371,2085,1534
0,372,2093,1544
0,372,2093,1549
0,378,2089,1559
0,373,2089,1564
0,374,2088,1569
0,374,2088,1579
0,380,2092,1584
0,381,2092,1589
0,381,2092,1599
0,382,2092,1604
0,383,2089,1609
0,383,2089,1619
0,384,2090,1624
0,385,2090,1634
0,385,2094,1644
0,386,2094,1649
0,386,2090,1654
0,387,2090,1659
0,387,2087,1664
0,387,2087,1674
0,393,2094,1679
0,393,2094,1679
0,388,2093,1684
0,388,2093,1689
0,394,2085,1699
0,394,2085,1709
0,394,2091,1719
0,395,2091,1729
0,395,2093,1734
0,396,2093,1739
0,396,2085,1744
0,402,2085,1754
0,402,2088,1764
0,403,2088,1769
0,403,2094,1774
0,399,2094,1779
0,404,2087,1789
0,405,2087,1794
0,405,2087,1804
0,406,2087,1814
0,406,2095,1819
0,407,2095,1829
0,407,2090,1834
0,408,2090,1839
0,413,2087,1849
0,414,2087,1849
0,419,2095,1854
0,419,2095,1864
0,420,2092,1874
0,421,2092,1884
0,421,2090,1889
0,422,2090,1899
0,422,2095,1904
0,423,2095,1914
0,418,2095,1919
0,419,2095,1924
0,419,2091,1934
0,419,2091,1944
0,425,2091,1949
0,425,2091,1959
0,420,2096,1964
0,421,2096,1974
0,421,2092,1984
0,427,2092,1984
0,428,2089,1989
0,423,2089,1994
0,424,2095,2004
0,424,2095,2014
0,425,2094,2024
0,425,2094,2034
0,421,2086,2039
0,421,2086,2044
0,422,2091,2054
0,422,2091,2059
0,423,2092,2069
0,423,2092,2074
0,424,2088,2089
0,425,2088,2099
0,425,2089,2104
0,426,2089,2104
0,427,2096,2104
0,422,2096,2109
0,423,2090,2119
0,424,2090,2124
0,424,2089,2139
0,430,2089,2149
0,431,2097,2159
0,431,2097,2164
0,432,2093,2174
0,432,2093,2184
0,433,2090,2194
0,433,2090,2199
0,434,2096,2204
0,434,2096,2214
0,435,2095,2219
0,435,2095,2229
0,436,2092,2234
0,378,2088,1369
0,373,2081,1374
0,369,2081,1379
0,370,2087,1384
0,375,2087,1389
0,376,2088,1399
0,371,2088,1404
0,371,2082,1409
0,372,2082,1419
0,372,2085,1419
0,373,2085,1429
0,373,2091,1434
0,373,2091,1434
0,374,2087,1439
0,374,2087,1444
0,375,2085,1454
0,380,2085,1469
0,376,2093,1474
0,376,2093,1484
0,382,2089,1494
0,383,2089,1494
0,383,2086,1504
0,384,2086,1509
0,385,2092,1514
0,380,2092,1519
0,381,2092,1524
0,381,2092,1529
0,382,2088,1534
0,382,2088,1544
0,383,2091,1554
0,383,2091,1559
0,384,2095,1569
0,385,2095,1579
0,385,2089,1584
0,386,2089,1589
0,387,2088,1599
0,387,2088,1604
0,388,2094,1614
0,394,2094,1624
0,394,2091,1629
0,390,2091,1634
0,390,2086,1639
0,391,2086,1644
0,391,2093,1654
0,382,2093,1664
0,382,2093,1669
0,382,2093,1674
0,387,2085,1679
0,388,2085,1689
0,388,2092,1694
0,393,2092,1699
0,393,2093,1709
0,393,2093,1719
0,399,2087,1729
0,399,2087,1744
0,399,2089,1754
0,400,2089,1764
0,400,2095,1774
0,400,2095,1779
0,401,2090,1789
0,401,2090,1794
0,397,2088,1799
0,397,2088,1799
0,398,2095,1804
0,399,2095,1809
0,399,2092,1814
0,400,2092,1824
0,400,2090,1834
0,401,2090,1839
0,401,2094,1844
0,407,2094,1849
0,402,2094,1854
0,403,2094,1864
0,403,2091,1869
0,404,2091,1879
0,409,2092,1889
0,405,2092,1894
0,405,2096,1904
0,405,2096,1909
0,406,2093,1909
0,406,2093,1914
0,406,2090,1914
0,407,2090,1919
0,407,2096,1929
0,407,2096,1944
0,408,2095,1954
0,408,2095,1964
0,414,2087,1969
0,414,2087,1974
0,415,2093,1984
0,415,2093,1994
0,411,2095,1999
0,416,2095,2009
0,417,2087,2014
0,417,2087,2019
0,418,2090,2029
0,419,2090,2034
0,419,2096,2044
0,420,2096,2049
0,420,2089,2059
0,421,2089,2069
0,422,2090,2079
0,422,2090,2084
0,423,2097,2089
0,423,2097,2094
0,423,2092,2099
0,424,2092,2104
0,424,2090,2114
0,424,2090,2124
0,425,2097,2129
0,425,2097,2139
0,426,2095,2144
0,422,2095,2149
0,422,2091,2159
0,423,2091,2164
0,423,2096,2174
0,424,2096,2179
0,424,2098,2189
0,430,2098,2194
0,431,2092,2204
0,431,2092,2214
0,432,2092,2219
0,432,2092,2229
0,433,2097,2234
0,370,2083,1364
0,371,2086,1374
0,371,2086,1379
0,371,2089,1389
0,377,2089,1399
